index,level,title,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
741,sl1,CLOCKTOWER [DP ANOTHER],746900e210c21de7984e01cf08ecc291,5.598493214281367,32.33869085577929,22.078719862396603,0.07095270927558574,0.0824697749054017,0.1930616524620999
742,★7,Bicolor spirit [セラギネラ14],7480de49b770f6852898bf8b6ab51cbc,36.53471701399243,52.4757388142076,53.909498438634834,0.18896496741172378,0.25076991013076955,0.3370921198932729
743,★★8,プナイプナイせんそう [DP INS☆NE],749b1af4a0864475ff380c90b71b5d00,69.50738907087452,83.65462314426333,84.19872120499726,0.1501270121779806,0.3169174921533099,0.35877016911802967
744,sl2,☆ twinklesky ☆ 12,74af66270ed14d3bb20f612768c97f07,20.66010978445499,42.61970471022902,37.78274813652587,0.13879872858988265,0.15059368452271835,0.1757870695643911
745,★9,Angelic layer (DP),74e440874b9c1db966258bccf71ef8b8,39.98120099146263,59.37315632642551,52.13413487660458,0.17276637201832085,0.28420229862681134,0.2893684262725061
746,★★1,cheerful forest -あ！-,751e1ab09d700739450d408df33730d3,50.10790194072114,65.92037487230904,41.395243626827614,0.1402371449986117,0.2339132133676744,0.1940884127690477
747,★★9,squartatrice [DP LAST BOSS],752b8a96ec557f04f10b5a3deab23fec,78.9684036118867,88.61414073499691,96.19759047992773,0.3606464773363863,0.29641767774542394,0.33171889592021847
748,★★99,うみいろ、そらいろ。 (14foon),753696417103465a5d3249218463ddd5,58.5665330943277,87.8002284922619,84.10351911518853,0.09073608861588005,0.24396329537464595,0.3100657980021238
749,★★6,the sorrow of the islands(Flow Edition) -LOST 14-,753e90e4511ffef688450dc7c3016ab3,61.55246945953864,77.37192745711978,72.89224229621529,0.10621404430328266,0.2724192817438956,0.4276811794368268
750,★8,SunnyShinyRing -Another14-,7555899fa39541d153cee795549e253e,35.20023060133646,51.98734222705365,53.535823620636805,0.2054744010512685,0.24587583786813472,0.2971590597377791
751,sl3,Sweety Sweety Sweet feat. Ryunka [DP Another],75c837f639a0d5cc70a378c0c0b7c6ec,25.27097511094176,41.97280841615692,47.19114050906829,0.1886926405318681,0.12282049881533062,0.2267288014936045
752,★★99,風仁雷仁 (DP Master),75caa2f889f50c33612c55c7ca372e7c,78.08224761968046,84.04881255367643,89.15375223853569,0.07769926597029608,0.09226581983209092,0.2621469933892626
753,★★6,Castor(BMS edit) [DP INSANE],75d4d7993c5608a92d42bd6a6803310b,67.6270483731533,73.98770270158055,68.39939021552192,0.22496007229195084,0.27618273382035524,0.23197593124554383
754,sl5,Modern Times,762258885246b239006c8294e08b1165,30.18779625903713,48.13904057242632,39.17276192232473,0.1887833595586055,0.23007690770588657,0.2866387272489431
755,sl12,CYCLONE [Gravity Distorting Module],767177285abbedf42d833793842cc70d,71.51344900459875,75.61994284988741,69.57484825128704,0.22644928305591752,0.3450778648672877,0.4093654877720866
756,★5,コウソク*コンプライアンス [14_BOF2006],767833d7f44ccdb089f0822e8cd74054,30.707699923103757,48.792765370817925,60.93823040491872,0.07527189855246454,0.15398986435994305,0.22239292338116431
757,sl7,サンバランド [Rio de DP],7679043f39f8106c6584eeb43851553b,39.04284823063544,51.87478692746615,58.97579543994928,0.15537071762368326,0.2042423000254203,0.18846292526514447
758,★★4,Amphisbaena -Insane14-,76a22f16dc84c2719adb5f3a6ac2321e,59.93461863270147,73.0155893686548,79.56442035514922,0.2075101939949003,0.24654692113931095,0.3392799192438368
759,★12,G e n g a o z o _超絶糞譜面14,76b159e973dacbf31b6cff096ffc8b0d,60.38021440482255,72.14803866036252,78.69270217798292,0.13951594955553456,0.2689940632110386,0.31062753337213583
760,★4,P.S: Plasma Strike [GALGALIM],76b731c2190c653a76148727fd668d72,27.908343854277724,44.31386779044701,55.7795636472863,0.10721948306444856,0.20671140829511486,0.28868364299896004
761,sl7,Ophelia (14keys Maniac),76f4fd4cb0af7ded110fd26103cc83f8,37.29075055680982,54.88000985774706,47.64676933288692,0.12990821979301484,0.25904313466762363,0.2049099565906094
762,★★9,V804N 【practice】,76f7cc79ef7c0315d4ec5682ce765485,78.50341115285637,83.65336475176422,96.24910095026412,0.26753268623924026,0.34212555072314516,0.3296516110412211
763,sl5,Brandnew Mind [14A],76fd4bd3f9937e3880739fa116c7dcae,28.690123175655216,45.75567756068922,25.965787856151803,0.23850913503777899,0.1389781387779702,0.2205559769348101
764,sl4,sola [DP ANOTHER],77049e33fcbb6a4472d562a11a4fa5e0,29.65834743485841,42.16598647531584,21.148790217470065,0.2522526304046508,0.20234400965153643,0.2774711228221618
765,sl7,Midnight Flux,773951a8a13fcb7165d903e57a33ec18,33.73323087184155,55.17760885775712,54.10144739444397,0.14346767288568293,0.2809515530986168,0.3526049546065631
766,sl6,La souvenir [DPYoitherEASY],774d0a249b1f6eade39de8dfec32a5d8,37.87701082001138,44.43877792265471,31.24420082685472,0.2592196631820529,0.24752019341478007,0.34215692919794216
767,★10,conflict [DP えぬTHER],7807abb44eba0044f29d7c762a354ff2,47.28012890116979,61.88086701035183,55.486701834711766,0.13288122951879736,0.3004849933396935,0.2963389806576045
768,★9,Habe'n Aria [C],78172621e153c39aaea544987d4b05a3,46.09721067048983,58.407521121800414,55.59076647515468,0.141927173698884,0.27420626997694664,0.2628990312480424
769,★★9,Odin [カタストDP],782dcdb1784c0ad83b097b90ad73a593,83.17624123629199,96.8543225293552,95.77835771945888,0.3240288335861223,0.25231068775092447,0.3281720470597202
770,sl5,MANHATTAN -Starlight-,786f14819cdcccf41f493196ba789785,27.93055660824179,44.92539918261216,45.67550481774508,0.1661306329005991,0.2005623933808845,0.23422338376434396
771,sl3,Smiling,7870ad2dee9a20f592192c08e815efbf,25.227100582148957,41.03422542359987,27.234844812664512,0.18119633140292618,0.24829641765485286,0.2633653456645593
772,★3,alpa -はじまりのまほう- -DP ANOTHER-,78c02f82d2bf8ce6ff8462848e107ac8,27.79708038657617,44.33274620206458,29.398955984203543,0.11863961103709349,0.2537355122740917,0.2227448117056069
773,★★12,★LittlE HearTs★ (GOD),78fec0ff47283e93f060f4dc6d499e80,98.69834728961204,98.69834728961204,98.14741758157471,0.26475682072162837,0.26475682072162837,0.33529321752826136
774,★12,Entschadigung,795c3dee0080e43c1ed98d1e53de70fc,63.89825192578807,75.10006900406053,76.28462381934727,0.17762221623831442,0.33247167727682286,0.368987950678354
775,★1,Objection to the vortex [DP ANOTHER],796c9d999f54f1ff82d17d3b7f110108,12.834126671930076,36.72810853181558,29.66768078537992,0.13480356977477795,0.1841242220854152,0.2234330993641027
776,★3,Red -reduction division-,797b8e86b9b6ff2237076b825c9dd194,27.107009403675708,35.16233499369615,26.341270633806776,0.23261789512811565,0.23484983520958255,0.3468629345521654
777,sl1,白と臙脂のオモチャバコ [ムズカシイ 14],79a8aa96ba12ec9b6b7c0ab0153ad39f,29.581469346086187,41.42900150546809,49.62091423853754,0.0853295682650369,0.09931894460628544,0.171601043554712
778,sl2,Implexrough [SRBOFU2017DP],79d513270d899b4ee308aca0a0a0422b,19.925394887043804,36.34097712602405,36.3412593440558,0.08000226999920475,0.12455024352510441,0.25737318430488665
779,★★5,Odin [DP NEPIANOTHER],79e3138c734266ef1743048eaaa6a5c2,62.19817800189485,78.3633847392412,73.11672244238115,0.19811859537303042,0.3006923297831273,0.39736970714279013
780,★6,Aurora [北極で撮った素晴らしい虹色],79ea88cefbfcdf0dd8dab2f8a23e010b,34.26625448759862,51.54522270008346,46.20789552521785,0.14912851732117954,0.2716974653341613,0.3806836874903972
781,★★3,魔理沙が大変な事になりました [EX14],79f049d1bd6d5c924f01a549c01c7a4b,55.91417660108514,73.21537985114163,73.13018579293639,0.17516335350147189,0.3236058664704332,0.37995023802992217
782,★★6,514nm(Kucchi☆mix) [DP Leggendaria],79f4d065e179bbf0a35c766555106d19,65.77745304511691,76.8612543659103,71.31452782888859,0.22759782804325407,0.3455429677735473,0.34769045932359144
783,★5,Time files [HYPER14],79fc54e250faedf1c158489171c7314d,24.993010074338503,47.85587022899513,52.00973350118529,0.09397449794446681,0.21413539690020808,0.3056955135081895
784,sl12,FIONA [Enjoy],7a26d0eda820c694576926482b5ef5a6,63.330473351775325,69.53153743873473,70.86899466259062,0.18991037859903062,0.3187122609229083,0.30324995793452286
785,sl1,EUROBEATアイドル橘花音のテーマ,7ae0dc58289894c5bf44fbd8891dd5d6,11.437396679753002,35.28001290547003,26.531447102224377,0.09006023443679936,0.14678956158698012,0.23219963158331067
786,sl6,Amplifying Effect -DP ANOTHER-,7ae768f6387952fbee71272fb8cc33ab,34.02580075205392,53.24950554056811,55.47496023818682,0.13246189382960608,0.3041730400500256,0.2787634791139132
787,sl3,Caelumize [MG],7b00521bff9a8275d02b71a4f2a5086a,25.642221640379717,40.60527474275133,39.72234746737751,0.12343725319191379,0.20671764524084332,0.4203081011590725
788,★★12,lifework,7b58430fbb88fe92ce65f15d7af8a3c9,96.03275483717806,96.03275483717806,94.7815676057502,0.23559367321808464,0.23559367321808464,0.31738691041608325
789,sl0,Stray Squall (BMS Edit),7b803cec07b4ecac6069162fa2ad0c4e,4.404437224692873,26.06538131672061,22.72740408302408,0.2174194025447542,0.08144668728936576,0.3146449372464706
790,sl7,Calamity Fortune (DPA),7bd33f48e9c11b9062297d8ac8df31ab,39.09176331118436,54.5449481226946,49.71916702754356,0.12226040568552676,0.2118884124856829,0.31045828521470664
791,sl8,.357 Magnum [12.3],7bda908ed484106306e593fa6b4bef1a,35.685701275515214,58.2657032000899,59.02856760846454,0.07530052447245712,0.23377709194156998,0.16565335823096508
792,★2,Pernicious Deed [DP ANOTHER],7c002ec094e34e487f2e489981280e40,19.99095273305391,38.00072751420806,35.86094263352075,0.13784310630973245,0.2176419808559149,0.31108658514016
793,sl8,Og Dermed Var Det Ingen [DP ANOTHER],7c0cabc127e5c83bede18c7efbf0e75e,35.012113342216665,55.87646459337518,60.22195512432833,0.11733518078254669,0.25281411535785486,0.30949892123336376
794,★4,Blueray Reflections,7c2404f1a0fc28afd031c7c673df7069,30.073327317028856,46.68938452953824,45.184012329379385,0.1531192870460617,0.22566015431742756,0.30926993258928726
795,sl2,#Za_illusory [DP-sagANOTHER],7c31ece35a5b0839af9a31c9b2d7b961,18.633910709614774,38.25736314567849,32.10273392712366,0.09139062190654965,0.2596797363577193,0.33400431385576146
796,★1,Debut [DP ANOTHER],7c63108bfddbc94e50ae5f3d9d0355f7,10.945562048450093,28.264587491428536,17.28558780143709,0.212309786474758,0.175385219391864,0.30146529261977145
797,★11,KISS CANDY FLAVOR (MORE POP),7cadae3b9aab1e6bbd3ad4449c08d075,54.85027763747686,68.03849273867236,63.31760492515367,0.1859200288454364,0.30548136007203186,0.27610226774357866
798,★6,ハルシネーション [DP ANOTHER],7cb7bb0726f42e0749e4b08b8f5e35d0,31.394751078416103,51.671756698489176,48.28502384087968,0.1701921778901605,0.2597523383957601,0.3467303758824535
799,★4,dimension block -DP ANOTHER-,7ccfe0d114460030d8be66019bb27c6f,27.64443841095554,41.689044394994994,51.0504483469056,0.17350271419054347,0.2310992079738657,0.3192389892270553
800,sl10,ふしぎなおくりもの [DPA],7cdf0e379373303886ae2240879699a2,53.7305436292929,63.86848854843908,24.419529989418887,0.1873796897190946,0.2473286145537179,0.1317999703283813
801,sl2,BOUNCE THE TECH [DP ANOTHER],7cdf1284c9df6e5f031bd8ad4a37dbe2,14.217893403258124,38.89615453164399,39.36471168646345,0.07093153867262826,0.12043450442577967,0.18735834059737294
802,★★2,Ecstasy [DP EXTRA],7cdfd766c225de815b008d2e74f077ae,50.23084640215977,73.1601094895108,67.42606252527757,0.11922213078398579,0.3058204674538549,0.3798300671386987
803,sl2,DESIRE DRIVE (LLS HARDCORE REMIX),7d01f32f1569eb98870bb81d9e2fc09b,24.70198840929073,38.93301068298625,23.668748556207944,0.09386803716159037,0.10007278555447137,0.2531376421538568
804,★★7,MENDES 黒14,7d048dceec71d63faefdb98e27b44e94,68.94109115033379,83.02611521499017,83.97558703715865,0.2286995536242144,0.28216729161970133,0.33174984323081735
805,★2,Guiding Star [DP ANOTHER],7d215ec41ad8c0da9a610342f41266fd,19.85265794320709,34.870819306185616,31.665617761183015,0.20935677369422506,0.24866844954790246,0.3056855497861748
806,★5,ZENITHALIZE [DP ANOTHER],7d3381c262e5bdee1ff0fb477cdb4ab6,29.983029137802717,48.08713580637978,45.67762792146375,0.1185243032893094,0.25646215800382965,0.2724201169129622
807,sl2,Blue Screen of Death [14KEYS INSANE],7d3a0c6cbd5f377bda50b0be87b86f2d,15.76461288683536,42.04634455190939,44.52067089179737,0.047969199486488555,0.13537646357618616,0.19782464503521757
808,sl3,RAVE NIGHTINGALE [Daybreak14],7d9100fba417fa838b31f86728ba2659,18.22502539404122,39.096611996184905,32.64719232493531,0.2012283351553185,0.1888866324508195,0.3026176073387585
809,★?,oceanbird [red ocean],7dd72a29424953de984fdfe5cbd45ebe,32.21355226837913,67.4918651829215,55.70545873453801,0.03148492631876666,0.05810998196406819,0.12453761577084828
810,★★2,You're My Shining Star [DPINSA.NE+],7dfeb757e040b243bea208321beec394,55.92457817651207,68.12872865542994,58.30621044938118,0.20872562552731894,0.2529652145717404,0.3602885701347549
811,sl10,Ceebu Yapp,7e3def092791e260b1a3b2f0ae4638b3,39.318100661678905,65.58658904656917,53.1820364265914,0.11122261260166891,0.2703366556693484,0.413329775855675
812,sl7,ヒメタイプ [MG],7e4ba12362bced1950dd4ba13c9d66f8,33.62654735042055,46.31085073615659,50.68353039246109,0.20959162393562317,0.1777754719857068,0.3630231464397747
813,★12,Ascension to Heaven,7eebfdec7a485f038b3550c4bef7d72e,57.06089648379079,79.74670519391664,80.82709248321207,0.1377263951131102,0.24160905818993492,0.30514893796684145
814,★1,Amusing Colorful Pudding. (DP ANOTHER),7f14c3b7d502e8632279e3f70c5966ac,13.86237789821043,31.982015314792005,27.737997059011843,0.1082745054308608,0.16822634600375141,0.28910794659085765
815,★★9,Bad Elixir [HARD DP],7f1cc725732e7231fdc1aa969a0ceb3d,83.19800108622393,97.75285618995014,96.70195011466744,0.3506335752319791,0.26203441119403603,0.3327746790433966
816,sl4,Electric Emotion [DPYoitherEASY],7f20ad48088c7932002b15bb9a6189de,26.985030324692243,41.52947622708126,32.24400040059572,0.12022878752346325,0.1721833123421943,0.2092977435356844
817,sl1,Animatronics [14KEY ERROR],7f27fe2186cfbc66556fcef06f985727,12.375021936225671,34.76898179187266,52.72439150753871,0.06560073089278969,0.08686363459824507,0.18479328690456043
818,★5,Central GRAY [DP ANOTHER],7f38729a15103a3f96c113328eff4579,33.17702218905908,42.94814955648414,39.74219311453193,0.18134702995502952,0.21327970360185314,0.34007281545608536
819,★1,"ice valley ""beyond the searoad"" [CALL]",7f4336ffd62c9c38c8cee95bbf773ff3,8.037388521782868,27.2027574706599,15.343613842368848,0.160787323221268,0.1487876384128112,0.2997241451455656
820,★★7,ホーリーサンバランド -DP LAST BOSS-,7fa7ed24c1fa19bcb86d09b5dba15b88,66.72981087606873,83.62065075304241,84.02820747613868,0.16497561778122852,0.27205267533600397,0.3237387205012206
821,★★8,Alruna  [DP Training],80156d83c404f8225cb521056a9e1a1f,78.63667945151055,88.60834026398666,64.85415480192943,0.15101480313593113,0.2913725353076914,0.07460244852794778
822,sl7,AirTrip-SF#2- [DP ANOTHER],8043767df2a4141719991d649b74d23c,35.58403735114624,54.654834186712975,47.86076975748966,0.09302519914943608,0.28748617322833603,0.22821329060890905
823,sl7,Summer White [DP NOSTALGIC],8060e0d74d653ee380c684caae0656b0,37.164894614698206,54.730118873321615,45.37673112345534,0.28197207699684773,0.26567227864498666,0.3862420830986266
824,sl9,Absurd Gaff [DP ANOTHER],80688a79f251ece911a4a1c3b782f835,44.10903686259681,58.4923644925976,58.682531558631126,0.09875056341963288,0.23813548606578383,0.2779203405221981
825,sl9,Wizdomiot [DP INSANE],809c2afcebe15179b8d3f8bd6b0b340f,34.95289305645318,59.28975115581658,56.997305932135575,0.12367672645047728,0.2154399259327001,0.2709177317603479
826,★★8,Valedict,80a343d48127b7e84b23aab6144a6f6d,79.99633155717741,83.19928110018083,78.88476292083709,0.29994354036942833,0.3294868973095847,0.4089356340709879
827,sl0,Regain [DP HYPER],80aa05db73ca35739b93df3f46afc440,13.88440403306118,24.157520742056924,19.125824385494376,0.25791510463059053,0.2895797711873545,0.37821160494989603
828,★★3,幸せについて クリアできなくても大丈夫EDIT,80b1bf59207b73ee3b8ee62fab87d947,54.73428414019069,74.74067154104569,59.372357874677455,0.15339888969889104,0.2796743336523884,0.3215155539870996
829,★3,Berry Go!! [DP M-ANOTHER],80cddadffa0a17716ef130973f5f6003,19.231010338643927,41.00889781328971,35.5396684853065,0.08050363908950109,0.17158300233443644,0.2252537518890941
830,★1,Hypernova,80e6114f97a4d5b64ad52012307efbe8,14.786506626615823,34.36116135478012,29.55750647337065,0.14600597311257738,0.1804137407437293,0.318493452320037
831,★10,BABYLON [DP ANOTHER 2010],8108b203af694c9641191e2f9ee0f7ec,48.954935148298965,63.11212071357531,50.844189154196336,0.14067807474062566,0.3064010330711244,0.29545363245015765
832,sl0,Peaceful Leafs,8115719f84c683cdc1dfd53efe0b92d7,10.76340894846552,27.14330432665969,23.792715927677506,0.16843284227211527,0.19270080775189322,0.29294824177347767
833,★8,★SweeT DiscoverY★ (another14),811d820e22858d145e7ba70ee74d2cc3,45.47179038893028,59.121681016945104,52.652701600858485,0.12457650427571132,0.27684926645458247,0.334216151497087
834,sl3,Destr0yer [DP HYP☆R],81750983821628d4400dca4a9a8a59f5,25.677186823780985,41.32886304086047,29.01171126013383,0.13064626964926604,0.13949324583135952,0.3012636572209385
835,★★8,ZERODAY [Infinity],81b096f2585d57c7f3c58dfed8cd34ac,78.99996971296055,83.21465549704658,95.35417059143596,0.2640314333805443,0.3331072960889642,0.33100869375207576
836,★12,FREEDOM DiVE [ANOTHER 14],81b67ad1f4a162724864078c7aa656cc,58.934200666719335,72.49289379187431,83.04250832642636,0.14736530984555096,0.21849033379347105,0.29436050355014365
837,sl3,Conviction [DP HYPER],81c8fad166661b8609873553f32d09bb,26.855492626917197,43.983675332963855,40.41470131082088,0.17800108217956537,0.12657162676739206,0.30126609451935876
838,sl2,Event Horizon [DP ANOTHER],81ed3f5c9df93ce4e98a623052a526ac,16.13289250365039,38.6104438977742,35.3635732911899,0.12343073947577295,0.11089112895865312,0.2114267716592988
839,sl9,Clover (BMS Edit) [Fourteen-leaf],81fb3b4f09be4959426ee5c2441a4184,43.50211412768237,57.252997332377504,57.26201667246713,0.24038798078535983,0.20667482400624368,0.306525386866982
840,★2,UnFaked phantOm [DP ANOTHER],827359165eff4f73e8e06406a52eb0ab,18.410684728339746,35.01225557657238,32.05226007373077,0.20324097479421466,0.20913796776468577,0.2526966866862825
841,sl5,Neurotoxin [toxic14],829a8cfe13136f18e25003bab8b7ba06,29.828042550125257,47.83059955743982,38.2724678711454,0.11598784369068436,0.18610618925037517,0.23934705916966054
842,★★9,Countdown to MADNESS†LEGGENDARIA,82c74976def4a2a48dce2b204ccc7df2,80.03340928106871,88.5330850127659,84.19880895512188,0.3212167458920059,0.2848475096730706,0.37106002065323523
843,★★4,HAPPY CIRCULATION [S],82d097a4e01f8df7b89213a9495c9b42,59.56510373235047,76.1807910684242,78.02895745108704,0.1865806297202045,0.3299318241663235,0.36656698769595875
844,sl4,TURNDOWN [DPL],82d6765227d050ddff2d4d930f9b0aec,29.60742596071642,43.83760914215313,34.717929056874745,0.2649425587191034,0.27511806342354705,0.37846251959651467
845,sl4,踊る水飛沫 [DP-sagANOTHER],82fc0c8a10aa9820232865dc0f996706,24.152709198014136,43.26587006784715,43.6644333437817,0.12133016396849389,0.20330838263622847,0.42111929349893457
846,★★10,Encrux [Fantasy],8314b2c3d3f9596a01fb08b2b1ddd5c7,83.41495238838685,83.41495238838685,97.35647784386389,0.3637143913648041,0.3637143913648041,0.3435848971961382
847,★★5,Thaumaturgy [Sanctus],834784107a4b84313051bf85469eb532,65.76642417056186,75.8803332459206,71.78509987696646,0.19492689807850413,0.3525420401730815,0.3134158001546774
848,★★10,lest (blue),834e295ccde17a8b428a71178925d91d,83.07672570921058,83.07672570921058,95.63856248295792,0.3252526283821645,0.3252526283821645,0.33344687271733336
849,sl8,PEACE BREAKER [DP ANOTHER],83532297a527618c5a3b90da74f56d15,34.9335955945607,57.49207441015143,62.0139964327572,0.12390615977623992,0.3049446561406026,0.1844383154778889
850,★2,-if-扉のその向こう側へ [DP ANOTHER],83801ffc7aafea64029332947f25894e,24.621020031711858,36.46122194031066,21.536064788794008,0.16673521434203223,0.23960230419229783,0.24927505439749623
851,★3,図書室のエルザ [DP INSANE],83dfffe6695cad75d18262e58c93803e,28.18788143703745,41.09656460734514,29.721278897541985,0.18799873759732752,0.24844998394590387,0.34033555462166276
852,sl7,虚空グラデーション,83e2eb6882794750f364981150ff82fb,36.4621174676723,55.09616686548582,60.93251788673901,0.2282826429131202,0.2486705993090155,0.2124106816163117
853,★★8,marginated [CH14],83e52c2ba676a628601e6dc742000bea,75.86807613505854,88.57609258704763,78.90585987251026,0.2255055558326413,0.29344991167557677,0.42565097357133264
854,★7,8bit Adventurer [DPBF],83f096e9bef33832bc77408bfa7ef8b6,35.753116694798024,55.3954932570056,53.12216090703903,0.15914006377178774,0.2801944967866293,0.29640064941473176
855,★13,ひつぎとふたご [14KEY/Lunatic],8424e95c7b5c0563e8bca54ceb762982,71.12370116217129,85.48468734414864,87.66238425246725,0.14712303511925065,0.23563478784685,0.2905040638419481
856,★5,絵空事の世界と私 [DP ANOTHER],842fa53d4a03cc7e4b8d4ce2f41a8755,31.712427347200578,46.34691461112214,23.273451096402635,0.12676868253170492,0.2223734513328849,0.21644011716095257
857,★★10,G e n g a o z o _ I I D X (A),845cee2b99c18eb204c1d1d9911a5558,80.8194388239201,88.68359266061074,96.8763754183971,0.335616580714946,0.30488880961797366,0.3355574814612534
858,★★10,E reviver -imaging you- [Relife14],849cf9edf92bcecf39929fda1e383ec9,83.07158863984654,88.77508555433889,98.40616559429792,0.359840990953479,0.3211617064756976,0.33789967703229606
859,sl0,人魚電台 [DP ANOTHER],852775fe56624678df49f191f27cbbc8,12.96725489274124,24.36702575912169,10.4996713898685,0.22789723886069208,0.2017274711204996,0.17363446346386335
860,★3,CHASER [Another],85aacc7aacd02a1622099af09947a726,31.492781592929653,45.46266086918641,45.79374928806622,0.09721418231341572,0.20893904784378545,0.311538973021576
861,★★4,Central Nucleus [DP CORE],85b82513dc18fd21b92ec57b7fa40fbe,63.04176293633935,73.77373247666699,78.00479599628603,0.1934075955050843,0.33979098610358205,0.3544316022653289
862,★6,Moonless night -LV.4 fly with you tonight remix- (14keys ANOTHER),85d564189185730928291a1d8f05ac0d,30.152620722510363,51.6886295216691,55.18748729453873,0.13602180268729563,0.2587753561241449,0.31086876149323694
863,sl7,GOODTEK [DP ANOTHER],862bad018be732989b33886f12264d98,41.38584388389815,54.46184970022453,47.68219138346342,0.1337620830147027,0.2321158674514125,0.38464177327482785
864,sl2,Lunar Pulse (DPA),86335757e9ed29a86a00bd7d34cfe59a,23.663650264504767,36.628683621002885,46.06329637595324,0.13134232385978242,0.15570741854341394,0.3380746573584008
865,★★7,STAGER [Infinity STAGE],863731609949991af64c0a42f5d0a124,68.71180813043972,83.65816159101476,75.8954451767639,0.20193591913564288,0.3064542273623599,0.41098837186790854
866,★★8,Plastic Mind [ALITHER],8656758ea72171a9ff1746c24d32744f,76.36060834405762,88.48215009915099,84.21878972438925,0.17956948446951004,0.281547329797257,0.35545888402556786
867,★6,P-ChicK-ParK(・◇・) [EX14],869784e109d08e89914aee9f9b15c355,35.24743573619816,51.89149702980563,48.71176125336586,0.1434814216745097,0.22570320465277988,0.3066490427169294
868,★★8,平衡世界 [universe 14],86aad7b85dee062193d415eba49e606a,78.43197843109935,83.23076608241335,74.67299782129815,0.21767916587142025,0.34465410155110243,0.33066141469899596
869,sl4,Round and Round [DP BLACK ANOTHER],86ac0db57e4f59c6256d3b6b2c00f57e,17.859711223915404,37.53894525786984,44.672040797447686,0.218940086286064,0.32726986767800087,0.3315652041424719
870,★★5,Z -Anthem14-,86d3b524ca062a54decce0ac7676d736,65.69814587071322,78.3548373440877,73.340163376939,0.1895003577537121,0.2888288785621517,0.35550036930358736
871,★8,supersoulsimulator [DP えぬTHER],86dfbd4c7ec7c3c3398584e8389220cb,37.781679176148415,57.93041920408331,47.37591723433341,0.17270414003638163,0.22440253360959064,0.3219303511447642
872,★7,InteLligence storm [DP ANOTHER],874285497aa337ea85647dd13e536895,35.69440539752254,53.02057278667176,59.27721977679133,0.19424881895134383,0.2543628346243717,0.28647173471307447
873,★5,ひつぎとふたご [ANOTHER],874d9a9aa1aedbb3d8b422863800c7aa,30.306802126084456,47.54031077268501,49.41000049909426,0.16156923319704414,0.22735437150080118,0.26396700906146964
874,★2,Moonscape (DP ANOTHER),8750ca39e0446633566311fe1a1e3dbe,24.41202092590343,36.42939843428606,40.41840940431493,0.19285815685919905,0.24607117401112297,0.29727751028111576
875,★★1,Lovely my world -I- Overture,876c09843f04168601f52aa4b17522f6,53.532624925781725,66.68637200104365,57.770726611894126,0.19978779870529295,0.30770424160585913,0.23614799195093764
876,sl1,IKAROS [DPA],87a99be482ff03fe37134265827aabf0,14.08470835718938,33.214883258698315,28.729122403614014,0.11481922228909731,0.11705525706560405,0.25257912600972593
877,sl4,Disorder [DPA],87b1773181907991e14826e2d5db07d5,27.294440806715848,42.46464244808737,31.652973567787225,0.19614010176484797,0.16067929780651785,0.3074090518676914
878,★4,starless [14keys Another],87d24ed15456c6406379f6afda93ff1f,32.19594317454867,43.31785084570899,10.267067196734905,0.2242043328421317,0.25501243937119983,0.2872887015797844
879,sl7,all u gotta do is... [DP INSANE],87dcc21c72f4e0c25e23915184b848a2,34.8129379278749,54.96294117031009,52.270897308947326,0.166251857800532,0.2460089625767071,0.2797357259292022
880,★★8,多重極展開 [multipole 14],87f4934d09a7f052ffec2ebf29f7c779,76.27587389606919,83.18982175350965,84.19010460956282,0.2592468353776281,0.31669780414850135,0.3651106945231198
881,★★5,これ、Gamegameっすよ(^_^;) (bms edit),8809260b0514461ca925bdb4cbad3328,60.09028626845609,76.37567523406084,66.21946846702545,0.2099393038506968,0.31095622349763163,0.3328819598352611
882,sl11,EXTRAPHANTASM [DP INSANE],889439f50329c7d90a071e6dba4a3d17,56.328549037631966,69.56140091011646,59.547044164600734,0.18230576372424787,0.28741427689118915,0.3853830416409035
883,★2,CHASER [EX14],88b451d8196bf4759e14e50a1507edd8,17.38475637418837,39.04053296495268,41.08334268214706,0.1470225488503002,0.25359585071216734,0.30767070340386476
884,sl9,Parasitize Your Head [DP INSANE],88c3f3fb8a5d2587fc78735155e33509,48.29246515235013,59.40426606882999,52.59932675100953,0.182077606701824,0.2493581965079133,0.34894456673289
885,★★7,Reconnected [DP ANOTHER],88eb1cabf16eb04d5eda8bf5a94b48d3,68.27700642935125,80.53533337916984,70.85038447079971,0.16980843799514353,0.3519642362763939,0.4179935994264752
886,★★3,Countdown to MADNESS [DP Another],890d0ac69965d7e8fc71640d44f4da2d,59.79620505853938,71.90567586927537,67.43618462790205,0.20463174623342897,0.296706404383127,0.36112698238646507
887,sl9,Akasagarbha -dp insane-,89639898fb0dc00a003f6824f076e940,45.07655404869262,58.180968526860845,49.266255767442,0.11229759839576824,0.21445207760230908,0.2672475913237261
888,★1,"AIRSHAVER [14key,Another]",89817c6b3c77109150745b8f431591c8,16.899937125908504,34.2913167930038,33.99233816260259,0.2012384453731909,0.2611731330921931,0.32946973229370485
889,★3,Smiling [DPBF],89b6d87045aad6cda86d30e9b6591bc2,22.22539098174793,39.25902225110257,38.91992462474767,0.1729461465350714,0.24130096243493562,0.2998771619171051
