index,title,level,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
745,Angelic layer (DP),★9,74e440874b9c1db966258bccf71ef8b8,39.455389675104215,58.92617752300572,52.184734250229326,17.437429216815577,28.643374004430083,29.051087955307697
746,cheerful forest -あ！-,★★1,751e1ab09d700739450d408df33730d3,49.75889403194769,65.48844667499883,41.439204151228566,14.13401137521826,23.57658109166166,19.540094615516796
747,squartatrice [DP LAST BOSS],★★9,752b8a96ec557f04f10b5a3deab23fec,79.30108813757164,88.54012981773556,96.19003502368966,36.440903926918516,30.011799807633306,33.29645188575407
748,うみいろ、そらいろ。 (14foon),★★99,753696417103465a5d3249218463ddd5,58.39877061230421,87.70963016200987,84.08804325278328,9.173470283871962,24.71124292380535,31.12656614388788
749,the sorrow of the islands(Flow Edition) -LOST 14-,★★6,753e90e4511ffef688450dc7c3016ab3,61.38778781958249,77.43711951296386,72.9174509034906,10.7013961302678,27.681334609463136,42.96786218623747
750,SunnyShinyRing -Another14-,★8,7555899fa39541d153cee795549e253e,34.76592342652236,51.29991199895227,53.599912360368364,21.182760224402923,24.936727242135838,29.630261799051624
751,Sweety Sweety Sweet feat. Ryunka [DP Another],sl3,75c837f639a0d5cc70a378c0c0b7c6ec,24.789045245897807,41.588695102795555,47.2328401306379,19.2934413347286,12.382015870525704,22.842382068922152
752,風仁雷仁 (DP Master),★★99,75caa2f889f50c33612c55c7ca372e7c,77.43235986768279,83.28912133577145,88.29442886392349,8.095570491185514,9.721565798102498,25.595011203687893
753,Castor(BMS edit) [DP INSANE],★★6,75d4d7993c5608a92d42bd6a6803310b,67.2698688869079,74.00876634712853,68.42607935211255,22.624788324002537,27.97015728255605,23.3705806865882
754,Modern Times,sl5,762258885246b239006c8294e08b1165,29.6625367867055,47.62607653288238,39.217609557161495,19.14194823569333,23.12985346063408,28.837518424591
755,CYCLONE [Gravity Distorting Module],sl12,767177285abbedf42d833793842cc70d,70.87786610336032,75.66373642828837,69.60007791962656,22.39852059036136,34.931491092508686,41.13721671600791
756,コウソク*コンプライアンス [14_BOF2006],★5,767833d7f44ccdb089f0822e8cd74054,30.45606795836135,48.362972616240796,60.96149121043092,7.877101082656883,15.583151706303768,22.423322632078342
757,サンバランド [Rio de DP],sl7,7679043f39f8106c6584eeb43851553b,38.54172194515686,51.42271743424617,58.97696577215257,15.56110865827314,20.6931116530799,19.107272701535486
758,Amphisbaena -Insane14-,★★4,76a22f16dc84c2719adb5f3a6ac2321e,59.4332838071352,72.97613283196759,79.56952020037645,20.967629861704133,24.996296321339283,34.00200901267198
759,G e n g a o z o _超絶糞譜面14,★12,76b159e973dacbf31b6cff096ffc8b0d,60.124137167999606,72.12136639073293,78.67161055841476,14.206183188850568,27.07780983337657,31.027132784025987
760,P.S: Plasma Strike [GALGALIM],★4,76b731c2190c653a76148727fd668d72,27.647769835361956,43.789669125176836,55.82376664497518,11.135163156322818,20.824490518636946,29.011653993095987
761,Ophelia (14keys Maniac),sl7,76f4fd4cb0af7ded110fd26103cc83f8,36.81225145723064,54.45706250363309,47.68652545230525,13.072281327583404,26.118397286200807,20.64807035374325
762,V804N 【practice】,★★9,76f7cc79ef7c0315d4ec5682ce765485,78.52289192751499,83.65924827256109,96.10067915291965,27.0551098562737,34.17039099076824,32.83257293211369
763,Brandnew Mind [14A],sl5,76fd4bd3f9937e3880739fa116c7dcae,28.10798614031069,45.39877235465234,26.00479158712333,24.070931515447615,14.021532005378258,22.18556055923435
764,sola [DP ANOTHER],sl4,77049e33fcbb6a4472d562a11a4fa5e0,29.14605464658236,41.702451473015095,21.187130873590966,25.614561567298068,20.370766871006918,27.884637760088008
765,Midnight Flux,sl7,773951a8a13fcb7165d903e57a33ec18,33.246472004583566,54.76892660849311,54.14837110698223,14.53926250036958,28.359979927161675,35.42073217977086
766,La souvenir [DPYoitherEASY],sl6,774d0a249b1f6eade39de8dfec32a5d8,37.398313151941416,43.753854032931514,31.28730807248268,26.057656253114533,24.82674742162521,34.39585000677693
767,conflict [DP えぬTHER],★10,7807abb44eba0044f29d7c762a354ff2,46.72042934280491,61.02385780030391,55.53403604743148,13.181698846746412,30.269642169625747,29.769190466700284
768,Habe'n Aria [C],★9,78172621e153c39aaea544987d4b05a3,45.62567479504857,57.606339797832746,55.633138226840295,13.934962207523688,27.565822676317666,26.47002872722842
769,Odin [カタストDP],★★9,782dcdb1784c0ad83b097b90ad73a593,83.18939018402841,96.59631273195737,95.52095393306907,32.48642688059712,25.35099909819802,32.50444339387833
770,MANHATTAN -Starlight-,sl5,786f14819cdcccf41f493196ba789785,27.19909325490492,44.42911216377639,45.725401433195216,16.734241352938195,20.241085784826033,23.66401242115928
771,Smiling,sl3,7870ad2dee9a20f592192c08e815efbf,24.72781562374099,40.544447733506566,27.275591352415034,18.46632851960792,25.042550067784354,26.480404045199478
772,alpa -はじまりのまほう- -DP ANOTHER-,★3,78c02f82d2bf8ce6ff8462848e107ac8,27.261170058931224,43.678842942981184,29.440307711887215,12.098518317770882,25.442632220112156,22.410345370425368
773,★LittlE HearTs★ (GOD),★★12,78fec0ff47283e93f060f4dc6d499e80,98.51938893877457,98.51938893877457,97.92208265438445,26.40994491461289,26.40994491461289,33.18426284062841
774,Entschadigung,★12,795c3dee0080e43c1ed98d1e53de70fc,63.527728583151536,75.14577495730727,76.30429516193333,17.864813301352196,33.66478320642837,37.06087542954476
775,Objection to the vortex [DP ANOTHER],★1,796c9d999f54f1ff82d17d3b7f110108,12.634185088363038,36.269326204850124,29.709600091939787,13.981700967563976,18.64389948543577,22.473633345329468
776,Red -reduction division-,★3,797b8e86b9b6ff2237076b825c9dd194,26.70535764973158,34.62318422658623,26.381357777431163,23.955032960498222,23.749886487260298,34.87230714064656
777,白と臙脂のオモチャバコ [ムズカシイ 14],sl1,79a8aa96ba12ec9b6b7c0ab0153ad39f,29.51852800452892,41.07514573379266,49.56609963109499,9.105297229393821,10.212622475931957,17.483620135865003
778,Implexrough [SRBOFU2017DP],sl2,79d513270d899b4ee308aca0a0a0422b,19.514345385699112,35.88748931279088,36.3839733773116,8.180256933656805,12.616574350503369,25.9007640288654
779,Odin [DP NEPIANOTHER],★★5,79e3138c734266ef1743048eaaa6a5c2,61.66370304379847,78.42513852686082,73.14286421400776,19.941494642876016,30.45980918690056,39.92066053799273
780,Aurora [北極で撮った素晴らしい虹色],★6,79ea88cefbfcdf0dd8dab2f8a23e010b,33.76365258049858,50.923353600553455,46.256929588393504,15.081897616410469,27.360733484889558,38.197287668936475
781,魔理沙が大変な事になりました [EX14],★★3,79f049d1bd6d5c924f01a549c01c7a4b,55.515666552676244,73.16705819226682,73.15571810262469,17.656797365665838,32.69735946340605,38.16969536696519
782,514nm(Kucchi☆mix) [DP Leggendaria],★★6,79f4d065e179bbf0a35c766555106d19,65.3446264340099,76.91514679464255,71.35960320048703,23.63777215797114,34.75797726034371,34.81170296091992
783,Time files [HYPER14],★5,79fc54e250faedf1c158489171c7314d,24.59614291311253,47.29553914264128,52.05729343398615,9.643801756192444,21.528265522978415,30.730366453050127
784,FIONA [Enjoy],sl12,7a26d0eda820c694576926482b5ef5a6,62.75525289027798,69.22719934091889,70.90807971653413,19.165631311269557,32.187336210759575,30.487377995916805
785,EUROBEATアイドル橘花音のテーマ,sl1,7ae0dc58289894c5bf44fbd8891dd5d6,11.192881795125453,34.822089881876074,26.570800854794165,9.296680268358829,14.932155647421713,23.356773600590827
786,Amplifying Effect -DP ANOTHER-,sl6,7ae768f6387952fbee71272fb8cc33ab,33.53578275955928,52.710357840807184,55.51654665298844,13.41052510926833,30.661747736540978,28.040098935202046
787,Caelumize [MG],sl3,7b00521bff9a8275d02b71a4f2a5086a,25.164310956802762,40.15594901712086,39.769238871508826,12.632938041299644,20.946804489105098,42.22692718131233
788,lifework,★★12,7b58430fbb88fe92ce65f15d7af8a3c9,95.50988676258494,95.50988676258494,94.2572035557285,23.08349417246508,23.08349417246508,31.06013137668614
789,Stray Squall (BMS Edit),sl0,7b803cec07b4ecac6069162fa2ad0c4e,4.148153037684199,25.6191395888864,22.764288605465,22.008424288190028,8.285576049308416,31.625817806608133
790,Calamity Fortune (DPA),sl7,7bd33f48e9c11b9062297d8ac8df31ab,38.62361114865715,54.09914878302284,49.76431954978752,12.313180790542232,21.345825641385233,31.221742449823154
791,.357 Magnum [12.3],sl8,7bda908ed484106306e593fa6b4bef1a,35.30768824524331,57.70713214897035,59.05038084831945,7.712204113893746,23.548384162419126,16.708940541095245
792,Pernicious Deed [DP ANOTHER],★2,7c002ec094e34e487f2e489981280e40,19.68444534780597,37.4907143148135,35.90742954096081,14.364714448018686,21.916454267438148,31.281860063619177
793,Og Dermed Var Det Ingen [DP ANOTHER],sl8,7c0cabc127e5c83bede18c7efbf0e75e,34.5109434572428,55.40038128145921,60.26162548615381,11.811994236061642,25.486754181092113,31.124055774831795
794,Blueray Reflections,★4,7c2404f1a0fc28afd031c7c673df7069,29.52791165128142,46.027672116256085,45.23433274853253,15.53067490439569,22.49786904073967,31.102113618871435
795,#Za_illusory [DP-sagANOTHER],sl2,7c31ece35a5b0839af9a31c9b2d7b961,18.292796552122866,37.735009246013945,32.14655071919346,9.440635849798738,26.25447612761725,33.5716408018047
796,Debut [DP ANOTHER],★1,7c63108bfddbc94e50ae5f3d9d0355f7,11.12156521088647,27.700792372112172,17.123036735198898,22.438110050432392,17.635913504077486,29.938919893893843
797,KISS CANDY FLAVOR (MORE POP),★11,7cadae3b9aab1e6bbd3ad4449c08d075,54.382741904293404,67.60288685164306,63.3548442236182,18.715953403887234,30.769407633638263,27.790945671165368
798,ハルシネーション [DP ANOTHER],★6,7cb7bb0726f42e0749e4b08b8f5e35d0,30.87308897677066,50.989177340378696,48.33147774332639,17.201987157835873,26.052211649256368,34.85891366905847
799,dimension block -DP ANOTHER-,★4,7ccfe0d114460030d8be66019bb27c6f,27.114377164054783,41.10195498179041,51.10361443375832,17.266193887062713,23.231753153069864,32.00498389944045
800,ふしぎなおくりもの [DPA],sl10,7cdf0e379373303886ae2240879699a2,53.30472480773719,63.09672869655439,24.454049500528654,18.854325649226993,24.894768220212526,13.26037991086906
801,BOUNCE THE TECH [DP ANOTHER],sl2,7cdf1284c9df6e5f031bd8ad4a37dbe2,13.824734217805986,38.46046354782571,39.40406173465552,7.260727859638966,12.200743119542421,18.87489173702696
802,Ecstasy [DP EXTRA],★★2,7cdfd766c225de815b008d2e74f077ae,49.88641832159979,73.07274236711228,67.46220734616482,12.000802676607295,30.878172172090448,38.166493626158
803,DESIRE DRIVE (LLS HARDCORE REMIX),sl2,7d01f32f1569eb98870bb81d9e2fc09b,24.525074219532566,38.538726572357476,23.710737885471048,9.819784368571359,10.177251323448095,25.536204155862855
804,MENDES 黒14,★★7,7d048dceec71d63faefdb98e27b44e94,68.38609226851008,82.98282105594517,83.95478213989912,23.002137827700153,28.486567701993238,33.20226996028877
805,Guiding Star [DP ANOTHER],★2,7d215ec41ad8c0da9a610342f41266fd,19.621278835632445,34.31953005322138,31.727200984881822,22.15775116151653,25.112453933352487,30.639069291562667
806,ZENITHALIZE [DP ANOTHER],★5,7d3381c262e5bdee1ff0fb477cdb4ab6,29.401533474826337,47.3319859210566,45.72611246983926,11.931011198157723,25.496938614138536,27.404739297214743
807,Blue Screen of Death [14KEYS INSANE],sl2,7d3a0c6cbd5f377bda50b0be87b86f2d,15.277452003418825,41.64293692217802,44.56209287731313,4.941529748412218,13.689930714331389,19.921796198709917
808,RAVE NIGHTINGALE [Daybreak14],sl3,7d9100fba417fa838b31f86728ba2659,17.747038075969215,38.67379454852486,32.69063681274156,20.32420308679324,19.128538187798625,30.42989348098589
809,oceanbird [red ocean],★?,7dd72a29424953de984fdfe5cbd45ebe,31.775023193674258,67.25882247237821,55.70838424738991,3.284848373686413,5.89878908662559,12.605258205828502
810,You're My Shining Star [DPINSA.NE+],★★2,7dfeb757e040b243bea208321beec394,55.469872406269616,66.79780210613774,58.3472515335189,21.01478166209965,25.690334039127983,36.23268721158155
811,Ceebu Yapp,sl10,7e3def092791e260b1a3b2f0ae4638b3,38.881523953176874,64.46701300139864,53.229317598651384,11.21267596109628,27.097545609934357,41.506083923398556
812,ヒメタイプ [MG],sl7,7e4ba12362bced1950dd4ba13c9d66f8,33.13735078271659,45.87290288356813,50.72954412283894,21.210691620715373,17.913170296071964,36.469417909614506
813,Ascension to Heaven,★12,7eebfdec7a485f038b3550c4bef7d72e,56.78668015184178,79.70699982466424,80.81564833773622,13.941059016530712,24.45919733168542,30.605488465637134
814,Amusing Colorful Pudding. (DP ANOTHER),★1,7f14c3b7d502e8632279e3f70c5966ac,13.589297063078503,31.50005540935482,27.779127745400064,11.179700453468131,17.117982015002003,29.068624631642802
815,Bad Elixir [HARD DP],★★9,7f1cc725732e7231fdc1aa969a0ceb3d,83.20691513602044,97.72978743353524,96.6903550864871,35.519479900785676,26.508380698769077,33.40167831855059
816,Electric Emotion [DPYoitherEASY],sl4,7f20ad48088c7932002b15bb9a6189de,26.47770328628391,41.09861176780522,32.28516789430496,12.255996591410215,17.388787318292856,21.06064522346338
817,Animatronics [14KEY ERROR],sl1,7f27fe2186cfbc66556fcef06f985727,11.984905077738594,34.32671026025971,52.760550650348655,6.713834378937309,8.835514134657986,18.617758377999397
818,Central GRAY [DP ANOTHER],★5,7f38729a15103a3f96c113328eff4579,32.60212003772695,42.34034508619379,39.79311481391356,18.08511844185767,21.418476389061002,34.14590218501518
819,"ice valley ""beyond the searoad"" [CALL]",★1,7f4336ffd62c9c38c8cee95bbf773ff3,8.427971423324896,26.788218937947292,15.41645116150395,16.31501916271312,15.55103590278591,30.22079572696006
820,ホーリーサンバランド -DP LAST BOSS-,★★7,7fa7ed24c1fa19bcb86d09b5dba15b88,66.02171794624525,83.55378032312157,83.98148504625252,13.041883828612,27.331765234402184,32.25058563608683
821,Alruna  [DP Training],★★8,80156d83c404f8225cb521056a9e1a1f,78.64646196605113,88.5391686969871,64.87492265837426,15.415041531494431,29.500963540265282,7.513289168570757
822,AirTrip-SF#2- [DP ANOTHER],sl7,8043767df2a4141719991d649b74d23c,35.13229622580028,53.97603504420924,47.903127480884166,9.457195170627985,28.94631703738203,22.98562245813454
823,Summer White [DP NOSTALGIC],sl7,8060e0d74d653ee380c684caae0656b0,36.7560425774687,54.22810365446103,45.42409018547276,28.503184217366496,26.730277303023993,38.81157005630365
824,Absurd Gaff [DP ANOTHER],sl9,80688a79f251ece911a4a1c3b782f835,43.71158084146626,58.087125505135795,58.72460161604371,9.953640627982798,24.038787511500217,27.956093532805316
825,Wizdomiot [DP INSANE],sl9,809c2afcebe15179b8d3f8bd6b0b340f,34.4594245790903,58.830619663464056,57.03851252034752,12.478067986280687,21.697459501299967,27.266848501622782
826,Valedict,★★8,80a343d48127b7e84b23aab6144a6f6d,79.50748080158664,83.19520015176329,78.88410235435632,29.65431622994093,33.37959400208789,41.08681617492033
827,Regain [DP HYPER],sl0,80aa05db73ca35739b93df3f46afc440,13.654457661293073,23.758619654703182,19.16146066734086,26.058095913619663,29.469800665454784,37.98756257361684
828,幸せについて クリアできなくても大丈夫EDIT,★★3,80b1bf59207b73ee3b8ee62fab87d947,54.42854599164542,74.76303022464715,59.41313106424489,15.507623909606224,28.356300503291422,32.353317537193554
829,Berry Go!! [DP M-ANOTHER],★3,80cddadffa0a17716ef130973f5f6003,18.83178241598405,40.58267039433066,35.58335008337226,8.240380209995712,17.32108175000858,22.663584441950288
830,Hypernova,★1,80e6114f97a4d5b64ad52012307efbe8,14.933289355112649,33.80653029344678,29.60495944820466,15.747929703096291,18.156089032174656,31.978548006309396
831,BABYLON [DP ANOTHER 2010],★10,8108b203af694c9641191e2f9ee0f7ec,48.54007170853509,62.396574774942785,50.89078959488163,14.236837834657976,30.85094826593068,29.717360935197213
832,Peaceful Leafs,sl0,8115719f84c683cdc1dfd53efe0b92d7,10.580885297493767,26.696840227169417,23.830079718595986,17.31058316390625,19.874766955865823,29.439634695514968
833,★SweeT DiscoverY★ (another14),★8,811d820e22858d145e7ba70ee74d2cc3,45.04608113245679,58.551140803251265,52.69956930097096,12.577192547623675,27.931165304747946,33.583830454618926
834,Destr0yer [DP HYP☆R],sl3,81750983821628d4400dca4a9a8a59f5,25.228540788437172,40.94930146779226,29.193949632138285,13.62789720459685,14.194369357899525,30.306939731917108
835,ZERODAY [Infinity],★★8,81b096f2585d57c7f3c58dfed8cd34ac,78.61234655849992,83.2106892662326,95.20489970980707,26.942960285690752,33.37470824226467,33.019597880013315
836,FREEDOM DiVE [ANOTHER 14],★12,81b67ad1f4a162724864078c7aa656cc,58.60742425727559,72.48068382947484,82.93935617547298,14.999792240800682,22.195318588187927,29.441669051304192
837,Conviction [DP HYPER],sl3,81c8fad166661b8609873553f32d09bb,26.379097796990703,43.59484597582325,40.46251001434523,18.284086165589997,12.802414000375023,30.290105857727777
838,Event Horizon [DP ANOTHER],sl2,81ed3f5c9df93ce4e98a623052a526ac,15.392957724426276,38.20246554216664,35.40483049153358,12.54965567358608,11.270462492258202,21.28759897441856
839,Clover (BMS Edit) [Fourteen-leaf],sl9,81fb3b4f09be4959426ee5c2441a4184,43.069624675362235,56.79305085336914,57.30488602044705,24.200204162942885,20.81240779584747,30.825183154696855
840,UnFaked phantOm [DP ANOTHER],★2,827359165eff4f73e8e06406a52eb0ab,18.220585795322823,34.537169610743696,32.094965622804814,21.090552655211496,21.170015297039676,25.431551230178055
841,Neurotoxin [toxic14],sl5,829a8cfe13136f18e25003bab8b7ba06,29.31203739087786,47.40871244473723,38.31670666979158,11.75792761907958,18.755429958792146,24.08293928381321
842,Countdown to MADNESS†LEGGENDARIA,★★9,82c74976def4a2a48dce2b204ccc7df2,80.13479042324627,88.45811181475597,84.18085204139186,32.514194508907345,28.84333072392623,37.22533771291579
843,HAPPY CIRCULATION [S],★★4,82d097a4e01f8df7b89213a9495c9b42,59.16484018803474,76.2449117474709,78.0429434685778,18.782771757147362,33.40111719528716,36.821883549077164
844,TURNDOWN [DPL],sl4,82d6765227d050ddff2d4d930f9b0aec,29.092787971184315,43.34523589738876,34.761193975341634,26.8288905229018,27.769222244149724,38.035441678121366
845,踊る水飛沫 [DP-sagANOTHER],sl4,82fc0c8a10aa9820232865dc0f996706,23.567374597492602,42.85456934840132,43.71046183137146,12.28449332907708,20.498631890531414,42.30842867367944
846,Encrux [Fantasy],★★10,8314b2c3d3f9596a01fb08b2b1ddd5c7,83.45276330522165,83.45276330522165,97.35319830520434,36.846602894001094,36.846602894001094,34.47838757482063
847,Thaumaturgy [Sanctus],★★5,834784107a4b84313051bf85469eb532,65.31312196137175,75.97964710067916,71.81510665506049,19.533361044200056,35.64522878677806,31.52164540780043
848,lest (blue),★★10,834e295ccde17a8b428a71178925d91d,83.06391475896058,83.06391475896058,95.63053905241553,32.94737748622318,32.94737748622318,33.47126957672455
849,PEACE BREAKER [DP ANOTHER],sl8,83532297a527618c5a3b90da74f56d15,34.42552756424662,56.691910040810455,62.040055706944706,12.493457897659706,30.584726264104496,18.601528453438682
850,-if-扉のその向こう側へ [DP ANOTHER],★2,83801ffc7aafea64029332947f25894e,24.095371284722106,35.923333101949424,21.575360449807963,17.183509058600663,24.175198912986826,25.102991393523673
851,図書室のエルザ [DP INSANE],★3,83dfffe6695cad75d18262e58c93803e,27.71878906661614,40.451005515596165,29.72180326747795,19.295684144650235,24.99448409766814,34.19228191111195
852,虚空グラデーション,sl7,83e2eb6882794750f364981150ff82fb,36.03101225138372,54.490347612020464,60.96191712062242,23.030934169209825,25.010684911102516,21.410800517324272
853,marginated [CH14],★★8,83e52c2ba676a628601e6dc742000bea,75.28628090691828,88.5014902637153,78.90593555526807,22.229788626834875,29.712597406022727,42.769143263636174
854,8bit Adventurer [DPBF],★7,83f096e9bef33832bc77408bfa7ef8b6,35.26918766247091,54.80342176136107,53.16633096592912,16.02872434281218,28.20531178754655,29.815014152971557
855,ひつぎとふたご [14KEY/Lunatic],★13,8424e95c7b5c0563e8bca54ceb762982,71.03393068905815,85.27769006423344,87.43619286768495,15.1159160517415,23.750909300807095,29.03714692763712
856,絵空事の世界と私 [DP ANOTHER],★5,842fa53d4a03cc7e4b8d4ce2f41a8755,30.994600526947693,45.77911608611332,23.292528844504247,12.574895529079708,22.25189507055666,21.877982426970682
857,G e n g a o z o _ I I D X (A),★★10,845cee2b99c18eb204c1d1d9911a5558,80.86953093828085,88.5960301007866,96.72071041239889,33.44683169331851,30.447336076620342,33.41225454444487
858,E reviver -imaging you- [Relife14],★★10,849cf9edf92bcecf39929fda1e383ec9,83.08492756888286,88.70650556756135,98.405696797595,36.443811760831835,32.505688670268384,33.905323289678186
859,人魚電台 [DP ANOTHER],sl0,852775fe56624678df49f191f27cbbc8,12.41768393618024,23.90451907400749,10.518153363129779,22.984320595105853,20.637219811789407,17.447135006658634
860,CHASER [Another],★3,85aacc7aacd02a1622099af09947a726,31.08218804986879,44.9157005282679,45.84784546967874,9.986968063830147,21.075629276912764,31.285520888513535
861,Central Nucleus [DP CORE],★★4,85b82513dc18fd21b92ec57b7fa40fbe,62.523746225281116,73.71792069166565,78.01963551897578,19.605116491016048,34.30494757856864,35.60277708391982
862,Moonless night -LV.4 fly with you tonight remix- (14keys ANOTHER),★6,85d564189185730928291a1d8f05ac0d,29.49767352948478,50.924369388851375,55.2338507077946,13.613738441034444,25.972457380772564,31.248451548799082
863,GOODTEK [DP ANOTHER],sl7,862bad018be732989b33886f12264d98,40.96373240777936,53.95352971479355,47.72752281540679,13.47687831010801,23.31739940745533,38.64065254841069
864,Lunar Pulse (DPA),sl2,86335757e9ed29a86a00bd7d34cfe59a,23.239524280696312,36.182841433984734,46.11085369311763,13.484530689448846,15.785297101064929,33.98090689243732
865,STAGER [Infinity STAGE],★★7,863731609949991af64c0a42f5d0a124,68.21398285631685,83.64301671546077,75.91292981296314,20.04837591636095,31.044214480205323,41.27873420119753
866,Plastic Mind [ALITHER],★★8,8656758ea72171a9ff1746c24d32744f,76.38386624871377,88.4081538612027,84.20274521636588,18.3512423562394,28.508294838932397,35.66897738025452
867,P-ChicK-ParK(・◇・) [EX14],★6,869784e109d08e89914aee9f9b15c355,34.69281723315415,51.33198697322416,48.76108636165894,14.376490033742552,22.74676870128705,30.82838892069504
868,平衡世界 [universe 14],★★8,86aad7b85dee062193d415eba49e606a,78.27064932434872,83.23725588665107,74.68620656883054,21.4475174861453,34.920347590203065,33.29140909447201
869,Round and Round [DP BLACK ANOTHER],sl4,86ac0db57e4f59c6256d3b6b2c00f57e,17.227296622826934,36.97070174823946,44.700034863844266,22.072653072557333,32.852862362550916,33.33966105925601
870,Z -Anthem14-,★★5,86d3b524ca062a54decce0ac7676d736,65.25339250585253,78.41017780384799,73.37161862661964,19.430162605641975,29.202223219152323,35.62801051407021
871,supersoulsimulator [DP えぬTHER],★8,86dfbd4c7ec7c3c3398584e8389220cb,37.33036666419247,57.38559485173701,47.42331040680746,17.391019317223364,22.571643122421772,32.3846576574061
872,InteLligence storm [DP ANOTHER],★7,874285497aa337ea85647dd13e536895,35.21570429001675,52.241227692369726,59.32015360824551,19.518171070031364,25.491850519069654,28.814511661417324
873,ひつぎとふたご [ANOTHER],★5,874d9a9aa1aedbb3d8b422863800c7aa,29.80146862779574,46.987248280213876,49.49401125495143,16.156161380012595,22.98482839129494,26.526989184433575
874,Moonscape (DP ANOTHER),★2,8750ca39e0446633566311fe1a1e3dbe,23.94872243415033,35.77311723204736,40.47675587437115,19.82823390491301,25.100628056485387,29.68060924872882
875,Lovely my world -I- Overture,★★1,876c09843f04168601f52aa4b17522f6,53.03213640237771,66.06083235228851,57.80950696197198,20.177557208730715,31.040378372769222,23.89095630944072
876,IKAROS [DPA],sl1,87a99be482ff03fe37134265827aabf0,13.20049796206314,32.85553548886055,28.782854273580277,11.885353224361161,12.167545225608853,25.510592607599545
877,Disorder [DPA],sl4,87b1773181907991e14826e2d5db07d5,26.77100047120482,42.06412449881836,31.695882831341013,19.93470272460419,16.230934653292703,30.907886534322664
878,starless [14keys Another],★4,87d24ed15456c6406379f6afda93ff1f,31.695040080857225,42.62021048767304,10.29156852941511,22.70204299316021,25.595443898095663,28.8892650806985
879,all u gotta do is... [DP INSANE],sl7,87dcc21c72f4e0c25e23915184b848a2,34.33277456783305,54.25850270488647,52.314981678971044,16.788227322114817,24.657170465630145,28.14638936712972
880,多重極展開 [multipole 14],★★8,87f4934d09a7f052ffec2ebf29f7c779,76.42542770031709,83.17722056922885,84.17348051800437,26.08185056930152,32.08516001390186,36.63952892720549
881,これ、Gamegameっすよ(^_^;) (bms edit),★★5,8809260b0514461ca925bdb4cbad3328,59.64416771577573,76.44082855825643,66.25317943026025,21.134631860083992,31.514061918328828,33.49606215663259
882,EXTRAPHANTASM [DP INSANE],sl11,889439f50329c7d90a071e6dba4a3d17,55.88691089150776,68.72700429912635,59.58753253149525,18.35554147356187,28.67183361191323,38.72016847839293
883,CHASER [EX14],★2,88b451d8196bf4759e14e50a1507edd8,17.107387793158477,38.41338247176515,41.09730291983046,15.478901733325197,25.52089450808159,30.97778197927998
884,Parasitize Your Head [DP INSANE],sl9,88c3f3fb8a5d2587fc78735155e33509,47.85171614628876,58.65518106166501,52.64608133320138,18.367101714494087,25.254277710205912,35.02845273450727
885,Reconnected [DP ANOTHER],★★7,88eb1cabf16eb04d5eda8bf5a94b48d3,68.10166992033442,81.03584662100305,70.87948780004375,16.98435116168292,35.467932865438385,41.99057383416617
886,Countdown to MADNESS [DP Another],★★3,890d0ac69965d7e8fc71640d44f4da2d,59.192481128464,71.79914006306115,67.47202109426398,20.642553586925505,30.009715602739643,36.28782622305221
887,Akasagarbha -dp insane-,sl9,89639898fb0dc00a003f6824f076e940,44.684357691157786,57.67639006346453,49.311091088928045,11.31763615898777,21.559637759206534,26.90087477654065
888,"AIRSHAVER [14key,Another]",★1,89817c6b3c77109150745b8f431591c8,16.70845242979176,33.552357846174026,34.099080392856955,20.636760992641435,25.27157704248612,32.740037954355756
889,Smiling [DPBF],★3,89b6d87045aad6cda86d30e9b6591bc2,21.79329948281353,38.696182415260104,38.97159676354308,17.88391371557449,24.24279473856777,30.17207772003434
890,Ms.Naive Princess [DP Prince],★11,89cdd16f4d5035509fe52fca32192515,53.2413311104273,69.72243953875659,70.9783989774679,19.08708366305994,25.84217847039085,31.44194465944844
891,D.C.E.2008 -Forbidden Extra- <evolve>,★6,89d7d882b451636547447924e49b86d8,25.794976327223367,51.165368327263394,45.80587562490694,14.650919532759534,25.806644703443414,30.617519296293395
892,DELIGHTS -EXTREME14-,sl9,8a03405fa7a6a3b0f93880e81ccc3f46,43.05978360882642,60.16251922058556,51.58540562740529,11.924101915497767,26.625399072885067,33.844165643162114
893,エピトゥリカの祀 [CHALLENGE14],★11,8a510d01be7147857b781f5d1b98a4d6,55.33173432660178,63.4205834715696,66.98631382547264,19.773884610858904,25.055618820376957,33.29803236204596
894,冰月冰花 (BMS edit) [DP-sagANOTHER],sl4,8a626400b635d2012988b072de442862,21.43523563166574,45.121124646254636,35.865579664820345,8.679183599454834,33.28459544788134,34.817985208360284
895,Apollo,★6,8a6867f922da4684579d3fd9189cac05,38.949330565248225,48.250233749625494,46.17338748032556,23.623675192028905,28.34637956326889,30.087342192321046
896,進め！イッスン軍団 -Rebellion of the Dwarfs-,★7,8a80c624665085feeb75ad5632325002,36.59394168554411,54.347868257307375,46.690649398417975,13.901125951562086,24.36460163778529,28.98101199496597
897,お兄火 [DP Another],sl2,8a82c70b9bf5aaff7f4ac4bd825a8014,9.884731151548364,36.75589293842124,31.838637497725422,22.7677109074823,15.917459484622535,27.437609280536602
